timestamp_ms,temperature,humidity,pressure,iaq,iaq_accuracy,static_iaq,co2_equiv,breath_voc,gas_resistance,o3_ppb,no2_ppb,oaq_index,rmox_0,rmox_1,rmox_2,rmox_3,label,event_name
678415520,25.56,36.79,101413.34,120.1,3,105.6,1055.9,1.76,108130.9,0.136,22.935,22,2032717.25,709747.188,377736.094,324885.469,2,HIGH
684435520,25.56,36.77,101413.01,120.9,3,106.3,1062.6,1.79,107382.5,0.136,22.941,22,2035156.25,710431.5,378716.125,324422.625,2,HIGH
690455520,25.55,36.78,101412.22,120.9,3,106.2,1062.3,1.79,107857.6,0.136,22.936,22,2029069,706952.312,379024.844,325836.781,2,HIGH
699485520,25.56,36.76,101412.04,123.9,3,108.6,1086.1,1.89,107315,0.136,22.933,22,2036785,705595.125,377847.938,323361.156,2,HIGH
705505520,25.55,36.79,101413.69,123.1,3,108,1079.9,1.86,107925.8,0.136,22.958,22,2019398,704106.812,378716.125,327141.562,2,HIGH
711525520,25.55,36.81,101416.48,122.6,3,107.5,1075.4,1.84,108199.5,0.136,22.967,22,2028664.375,709884,377680.156,323799.062,2,HIGH
720555520,25.56,36.75,101415.63,120.6,3,105.9,1059.5,1.78,108405.7,0.136,22.96,22,2033529.625,703229.625,377261.25,324099.125,2,HIGH
726575520,25.55,36.8,101414.67,120.1,3,105.6,1055.9,1.76,108405.7,0.136,22.957,22,2034749.375,705662.875,374843.031,324978.125,2,HIGH
732595520,25.54,36.83,101413.89,120.3,3,105.7,1057.5,1.77,108268.1,0.136,22.94,22,2030283.75,702421.375,379081,325813.531,2,HIGH
741625520,25.55,36.75,101414.98,121.5,3,106.7,1066.8,1.81,108062.5,0.136,22.932,22,2022612.375,705527.375,377177.5,323176.969,2,HIGH
747645520,25.55,36.77,101417.11,120.5,3,105.8,1058.4,1.77,108199.5,0.136,22.911,22,2020602.25,705459.625,377177.5,323545.469,2,HIGH
753665520,25.53,36.81,101413.74,123.5,3,108.2,1082,1.87,107517.9,0.136,22.897,22,2042095.125,704782.688,377736.094,325418.719,2,HIGH
762695520,25.55,36.76,101415.65,121.3,3,106.5,1065,1.8,107994.1,0.136,22.89,22,2032311.375,707360.25,377372.875,326698.156,2,HIGH
768715520,25.55,36.79,101419.74,121.2,3,106.4,1063.9,1.8,108062.5,0.136,22.899,22,2026643.5,703431.875,379586.938,324538.281,2,HIGH
774735520,25.54,36.79,101418.8,123.7,3,108.4,1083.8,1.88,107113,0.136,22.903,22,2032311.375,710637,380009.219,324237.719,2,HIGH
783765520,25.54,36.8,101416.51,122.6,3,107.5,1075.3,1.84,108062.5,0.136,22.903,22,2039232.625,708859.188,376926.5,325743.812,2,HIGH
789785520,25.53,36.83,101417.34,121.3,3,106.5,1064.7,1.8,107857.6,0.136,22.902,22,2018194.875,704782.688,377903.844,322946.938,2,HIGH
795805520,25.52,36.83,101417.03,122.6,3,107.5,1074.9,1.84,107721.4,0.136,22.905,22,2025029.125,705459.625,378856.406,324700.25,2,HIGH
804835520,25.54,36.79,101418.48,122.1,3,107.1,1070.7,1.82,107789.5,0.136,22.909,22,2033529.625,707088.25,378071.75,323776,2,HIGH
810855520,25.53,36.81,101420.61,121,3,106.2,1062.4,1.79,107925.8,0.136,22.903,22,2035563.25,703364.438,378071.75,324006.781,2,HIGH
816875520,25.52,36.84,101418.52,121.5,3,106.6,1066.1,1.8,107857.6,0.136,22.879,22,2038824.375,704850.312,377149.594,323246.031,2,HIGH
825945520,25.54,36.8,101419.45,122.6,3,107.5,1074.9,1.84,107789.5,0.136,22.874,22,2022612.375,704106.812,377652.219,323614.594,2,HIGH
831965520,25.53,36.8,101421.44,122.4,3,107.3,1073,1.83,107857.6,0.136,22.87,22,2012598,704377.062,377372.875,323937.531,2,HIGH
837985520,25.52,36.82,101421.3,121.1,3,106.3,1063,1.79,108268.1,0.135,22.861,22,2042095.125,702152.312,375896.812,323983.688,2,HIGH
847015520,25.52,36.83,101422.43,120.2,3,105.5,1055.4,1.76,108062.5,0.135,22.854,22,2007822.875,700809.25,377010.156,323269.062,2,HIGH
853035520,25.5,36.88,101421.51,122.2,3,107.2,1071.8,1.83,107721.4,0.135,22.836,22,2032311.375,703904.188,377596.344,323729.906,2,HIGH
859055520,25.49,36.91,101420.09,121,3,106.2,1062.1,1.79,108199.5,0.135,22.841,22,2019398,706408.938,379333.875,323891.375,2,HIGH
868085520,25.51,36.84,101423.12,120.9,3,106.1,1061.3,1.79,108062.5,0.135,22.833,22,2017393.5,704782.688,377959.812,324700.25,2,HIGH
874105520,25.49,36.87,101421.54,123.9,3,108.4,1084.3,1.88,107382.5,0.135,22.847,22,2018996.625,706884.375,378323.719,325256.312,2,HIGH
880125520,25.49,36.88,101425.96,121.8,3,106.8,1067.8,1.81,108405.7,0.135,22.805,22,2026643.5,703566.75,376397.281,324561.406,2,HIGH
889155520,25.5,36.85,101423.31,125.3,3,109.5,1095.4,1.93,107721.4,0.135,22.808,22,2038824.375,704579.812,378435.781,325720.562,2,HIGH
895175520,25.5,36.87,101424.94,123.7,3,108.3,1082.8,1.87,108268.1,0.135,22.823,22,2028259.875,707428.25,376815,324237.719,2,HIGH
901195520,25.49,36.89,101423.84,122.9,3,107.7,1076.7,1.85,107994.1,0.135,22.841,22,2026239.5,709405.5,376870.75,323799.062,2,HIGH
910225520,25.51,36.84,101424.44,120.7,3,105.9,1059.3,1.78,108681.8,0.135,22.847,22,2023820.125,704039.312,377680.156,325581.219,2,HIGH
916245520,25.5,36.88,101424.3,119.5,3,104.9,1049.2,1.74,108889.8,0.135,22.868,22,2027855.625,712215.312,376703.562,324515.156,2,HIGH
922265520,25.49,36.86,101422.87,121.2,3,106.3,1062.9,1.79,107721.4,0.135,22.86,22,2023820.125,707088.25,377568.406,324399.5,2,HIGH
931295520,25.5,36.87,101423.81,121.2,3,106.3,1062.9,1.79,108543.6,0.135,22.884,22,2016592.875,707224.25,378379.75,323591.562,2,HIGH
937315520,25.5,36.84,101425.43,122.6,3,107.4,1074,1.84,107653.5,0.135,22.88,22,2020602.25,703836.688,377484.594,324145.312,2,HIGH
943335520,25.5,36.86,101425.12,121.1,3,106.2,1061.7,1.79,108405.7,0.135,22.879,22,2021405.875,701278.812,378407.781,324769.688,2,HIGH
952365520,25.5,36.84,101424.29,122.6,3,107.4,1074.1,1.84,107789.5,0.135,22.865,22,2020602.25,700273.062,377065.938,324237.719,2,HIGH
958385520,25.5,36.85,101425.6,123.2,3,107.9,1078.7,1.86,107653.5,0.135,22.858,22,2018996.625,704309.5,376926.5,323361.156,2,HIGH
964405520,25.49,36.83,101422.84,120.9,3,106,1060.5,1.78,108751.1,0.135,22.835,22,2035563.25,703027.438,378772.25,324653.938,2,HIGH
970425520,25.49,36.86,101422.7,122.2,3,107.1,1070.8,1.82,107994.1,0.135,22.818,22,2030283.75,700005.25,377875.906,322120.438,2,HIGH
979455520,25.5,36.85,101426.25,123.3,3,107.9,1079.4,1.86,107857.6,0.135,22.804,22,2031905.5,705256.438,378856.406,323453.312,2,HIGH
985475520,25.49,36.87,101424.32,121.8,3,106.7,1067.5,1.81,108268.1,0.135,22.801,22,2015792.75,705121,377764.062,323269.062,2,HIGH
991495520,25.49,36.85,101423.02,122.3,3,107.1,1071.5,1.83,108062.5,0.135,22.783,22,2016592.875,705527.375,378940.625,323015.938,2,HIGH
1000525520,25.5,36.86,101425.29,122.1,3,107,1069.7,1.82,108130.9,0.135,22.792,22,2020602.25,704782.688,377680.156,324677.094,2,HIGH
1006545520,25.49,36.86,101423.19,124,3,108.4,1084.3,1.88,107585.6,0.135,22.783,22,2037600.25,701480.25,377372.875,323499.375,2,HIGH
1012565520,25.48,36.87,101424.35,124.1,3,108.5,1085.3,1.89,108474.6,0.135,22.797,22,2034749.375,699403.25,376369.469,323015.938,2,HIGH
1021595520,25.5,36.83,101426.42,122.9,3,107.5,1075.5,1.84,108268.1,0.135,22.791,22,2014593.625,704579.812,375841.25,323338.125,2,HIGH
1027615520,25.49,36.83,101423.2,122.7,3,107.4,1074,1.84,108199.5,0.135,22.792,22,2017794.125,702556,378183.688,322441.562,2,HIGH
1033635520,25.49,36.88,101424.66,123.5,3,108,1080.4,1.86,107994.1,0.135,22.803,22,2030689,704579.812,373958.594,322166.281,2,HIGH
1042665520,25.5,36.82,101425.6,122.9,3,107.6,1076,1.85,107994.1,0.135,22.813,22,2022612.375,704512.25,377819.969,325047.625,2,HIGH
1048685520,25.49,36.83,101426.12,118.7,3,104.3,1042.5,1.71,109029,0.135,22.809,22,2028664.375,703904.188,374953.781,323361.156,2,HIGH
1054705520,25.49,36.85,101425.48,120.5,3,105.7,1056.7,1.77,107585.6,0.135,22.808,22,2016993.125,704377.062,376369.469,322326.812,2,HIGH
1063735520,25.5,36.79,101426.58,123.6,3,108.1,1080.6,1.87,107789.5,0.135,22.815,22,2016192.75,705256.438,376508.625,323614.594,2,HIGH
1069755520,25.49,36.85,101426.12,126,3,110,1100,1.95,107382.5,0.135,22.805,22,2028259.875,704512.25,377736.094,323614.594,2,HIGH
1075785520,25.49,36.81,101428.91,124.1,3,108.5,1085.1,1.88,107925.8,0.135,22.8,22,2016592.875,704377.062,377233.344,323130.969,2,HIGH
1084815520,25.5,36.83,101427.09,120.5,3,105.7,1056.6,1.77,108959.4,0.135,22.824,22,2025432.5,703971.688,375036.875,323545.469,2,HIGH
1090835520,25.48,36.83,101427.29,124.6,3,108.8,1088.3,1.9,107721.4,0.135,22.814,22,2009412.25,703162.25,376982.281,323637.656,2,HIGH
1096855520,25.47,36.84,101426.66,125,3,109.2,1092.1,1.91,107585.6,0.135,22.808,22,2013395.875,700876.312,375535.875,323637.656,2,HIGH
1105885520,25.49,36.82,101428.41,124.1,3,108.5,1084.6,1.88,108405.7,0.135,22.818,22,2020200.75,703297.062,379924.688,323038.938,2,HIGH
1111905520,25.48,36.84,101428.1,124.6,3,108.9,1088.5,1.9,108062.5,0.135,22.817,22,2033123.375,700742.188,374262.312,322900.969,2,HIGH
1117925520,25.47,36.87,101428.13,124.7,3,108.9,1089.1,1.9,107994.1,0.135,22.814,22,2016592.875,704918,375896.812,322648.188,2,HIGH
1126955520,25.5,36.8,101432.63,124.1,3,108.5,1084.5,1.88,107925.8,0.135,22.814,22,2016592.875,701211.75,376341.625,321914.188,2,HIGH
1132975520,25.47,36.87,101427.97,122.4,3,107.1,1070.8,1.82,108543.6,0.135,22.833,22,2032717.25,705595.125,376313.812,322809.031,2,HIGH
1139005520,25.46,36.88,101429.95,122.4,3,107.1,1070.6,1.82,108751.1,0.135,22.838,22,2021004,701278.812,379052.938,322923.938,2,HIGH
1148035520,25.48,36.82,101433.34,124.9,3,109.1,1091,1.91,108130.9,0.135,22.85,22,2029878.75,703836.688,378379.75,322992.938,2,HIGH
1154055520,25.47,36.84,101431.23,122.8,3,107.4,1073.8,1.84,107925.8,0.135,22.868,22,2038824.375,705391.875,378099.719,323545.469,2,HIGH
1160075520,25.47,36.85,101432.23,122.2,3,106.9,1069.3,1.82,108612.6,0.135,22.875,22,2033936.125,703431.875,376564.312,323246.031,2,HIGH
1169105520,25.49,36.82,101433.65,123.2,3,107.7,1076.9,1.85,107721.4,0.135,22.874,22,2023417.375,705053.312,374566.344,321868.406,2,HIGH
1175125520,25.47,36.84,101434.51,122,3,106.7,1067.3,1.81,108543.6,0.135,22.891,22,2016592.875,703229.625,375258.562,323660.719,2,HIGH
1181145520,25.46,36.84,101433.55,122.4,3,107,1070.4,1.82,108474.6,0.135,22.895,22,2031905.5,700273.062,376397.281,323914.438,2,HIGH
1190175520,25.48,36.85,101434.16,120.9,3,105.9,1059.2,1.78,108336.9,0.135,22.906,22,2023014.75,710774,378267.719,322349.75,2,HIGH
1196195520,25.47,36.85,101433.85,121.8,3,106.6,1065.8,1.8,108405.7,0.135,22.903,22,2028664.375,703904.188,379981.031,324353.281,2,HIGH
1202235520,25.46,36.84,101433.71,120.3,3,105.4,1054.3,1.76,108681.8,0.135,22.896,22,2031094.375,702825.375,377596.344,323153.969,2,HIGH
1211265520,25.48,36.85,101434.66,120.8,3,105.8,1058.1,1.77,108130.9,0.135,22.898,22,2016592.875,704512.25,376313.812,322349.75,2,HIGH
1217285520,25.48,36.83,101436.45,120.9,3,105.8,1058.3,1.77,108405.7,0.135,22.908,22,2016993.125,704579.812,376703.562,323407.219,2,HIGH
1223305520,25.46,36.88,101435.03,120.7,3,105.7,1057.3,1.77,108474.6,0.135,22.917,22,2025432.5,705934,377736.094,324839.125,2,HIGH
1232335520,25.48,36.79,101437.27,122.3,3,106.9,1069.2,1.82,108130.9,0.135,22.931,22,2035563.25,703162.25,377819.969,325488.344,2,HIGH
1238355520,25.46,36.87,101435.18,121.3,3,106.2,1061.6,1.79,108681.8,0.135,22.926,22,2031094.375,702152.312,377400.812,323153.969,2,HIGH
1244375520,25.46,36.86,101437.14,121.1,3,106,1059.7,1.78,108612.6,0.135,22.927,22,2017393.5,700742.188,376313.812,324931.812,2,HIGH
1253405520,25.47,36.82,101434.99,120.7,3,105.7,1056.7,1.77,108336.9,0.135,22.916,22,2012598,705730.625,376258.188,323499.375,2,HIGH
1259425520,25.46,36.86,101434.38,119.7,3,104.9,1048.9,1.74,108889.8,0.135,22.915,22,2031499.875,704647.438,375535.875,323084.938,2,HIGH
1265445520,25.45,36.86,101433.74,122.4,3,107,1069.8,1.82,108130.9,0.135,22.922,22,2030283.75,704782.688,376397.281,322648.188,2,HIGH
1274475520,25.47,36.84,101433.7,120.8,3,105.7,1057.5,1.77,108889.8,0.135,22.929,22,2020602.25,703162.25,376174.75,322028.75,2,HIGH
1280495520,25.46,36.85,101434.2,120.7,3,105.6,1056.3,1.76,108681.8,0.135,22.939,22,2021004,706137.5,376842.875,323591.562,2,HIGH
1286515520,25.45,36.86,101433.25,121.6,3,106.4,1063.7,1.8,108474.6,0.135,22.927,22,2020602.25,706544.75,377764.062,324006.781,2,HIGH
1295545520,25.48,36.8,101434.98,122.5,3,107.1,1070.9,1.82,108474.6,0.135,22.922,22,2026239.5,704241.938,376898.625,322969.938,2,HIGH
1301565520,25.47,36.82,101433.22,121.1,3,105.9,1059.4,1.78,108543.6,0.135,22.908,22,2027451.375,696936.625,376341.625,323338.125,2,HIGH
1307585520,25.45,36.87,101432.46,120.2,3,105.3,1052.7,1.75,108820.4,0.135,22.891,22,2007029,699336.438,376341.625,323729.906,2,HIGH
1316615520,25.47,36.86,101435.83,122.1,3,106.7,1067,1.81,108336.9,0.135,22.883,22,2032311.375,700072.188,376982.281,322877.969,2,HIGH
1322635520,25.45,36.88,101431.79,121.1,3,106,1059.6,1.78,108612.6,0.135,22.868,22,2024626,704444.625,377065.938,323729.906,2,HIGH
1328655520,25.45,36.89,101431.63,121.8,3,106.5,1065.2,1.8,108543.6,0.135,22.86,22,2033529.625,702757.938,378996.781,323338.125,2,HIGH
1334675520,25.44,36.87,101431.66,121.5,3,106.3,1062.6,1.79,108612.6,0.135,22.859,22,2011800.5,702152.312,375785.719,322372.719,2,HIGH
1343705520,25.45,36.88,101431.13,121.3,3,106.1,1060.9,1.78,108612.6,0.135,22.858,22,2014593.625,705391.875,376174.75,322097.5,2,HIGH
1349725520,25.45,36.86,101431.3,124.2,3,108.4,1083.6,1.88,107653.5,0.135,22.868,22,2021807.875,706612.688,374538.688,322625.219,2,HIGH
1355745520,25.44,36.88,101430.19,123.3,3,107.7,1076.7,1.85,108889.8,0.135,22.872,22,2005839.375,704241.938,376870.75,323200,2,HIGH
1364775520,25.45,36.84,101431.95,123.2,3,107.6,1076,1.85,108751.1,0.135,22.866,22,2020200.75,706137.5,375064.562,322923.938,2,HIGH
1370795520,25.44,36.88,101432.15,124.2,3,108.4,1083.5,1.88,107925.8,0.135,22.883,22,2012598,704579.812,376007.969,322809.031,2,HIGH
1376815520,25.44,36.9,101429.88,125.1,3,109.1,1090.7,1.91,107789.5,0.135,22.898,22,2023820.125,701278.812,375591.375,322556.312,2,HIGH
1385845520,25.45,36.82,101431.3,124.2,3,108.3,1083.1,1.88,108062.5,0.135,22.9,22,2019799.25,700943.375,375092.25,323153.969,2,HIGH
1391866520,25.44,36.85,101430.51,123,3,107.4,1073.8,1.84,108820.4,0.135,22.905,22,2016592.875,704985.625,375924.594,324099.125,2,HIGH
1397885520,25.44,36.83,101431.48,122.8,3,107.2,1072.4,1.83,107994.1,0.135,22.906,22,2009412.25,700608.125,378575.938,322097.5,2,HIGH
1406915520,25.45,36.81,101430.64,122.7,3,107.2,1071.6,1.83,108268.1,0.135,22.903,22,2016592.875,702960.062,375646.875,323038.938,2,HIGH
1412935520,25.44,36.89,101429.22,122.2,3,106.8,1067.8,1.81,108336.9,0.135,22.916,22,2002277.75,702757.938,373903.406,323153.969,2,HIGH
1418955520,25.43,36.87,101428.91,122.2,3,106.8,1067.7,1.81,109029,0.135,22.889,22,2033529.625,700474.125,376926.5,323868.312,2,HIGH
1427985520,25.44,36.86,101429.36,122.3,3,106.8,1067.9,1.81,108336.9,0.135,22.883,22,2023417.375,704647.438,378239.719,323338.125,2,HIGH
1434005520,25.43,36.86,101427.27,122.7,3,107.1,1071.3,1.83,108336.9,0.135,22.883,22,2019799.25,702286.812,374815.344,322441.562,2,HIGH
1440025520,25.43,36.83,101428.59,122.6,3,107,1070.1,1.82,108405.7,0.135,22.871,22,2012199.25,705256.438,375064.562,322097.5,2,HIGH
1449055520,25.44,36.84,101427.73,125.1,3,109,1089.7,1.9,108130.9,0.135,22.858,22,2010605.75,701413.125,375036.875,321342.188,2,HIGH
1455075520,25.42,36.87,101424.52,124.2,3,108.3,1082.9,1.87,108543.6,0.135,22.874,22,2009412.25,707836.688,378912.531,323315.094,2,HIGH
1461095520,25.42,36.85,101428.59,127.1,3,110.6,1105.6,1.97,107382.5,0.134,22.867,22,2019799.25,703499.312,378183.688,323200,2,HIGH
1470125520,25.43,36.88,101426.63,125.9,3,109.6,1096,1.93,107994.1,0.135,22.884,22,2019799.25,696670.75,373793.031,322579.312,2,HIGH
1476145520,25.42,36.87,101425.98,123.8,3,107.9,1079.4,1.86,109308.3,0.134,22.86,22,2016993.125,701749,373903.406,322533.375,2,HIGH
1482165520,25.42,36.9,101426.82,124.1,3,108.2,1081.6,1.87,108405.7,0.135,22.871,22,1995188.875,700072.188,375757.938,323706.844,2,HIGH
1491195520,25.43,36.87,101424.98,125.2,3,109.1,1090.9,1.91,108062.5,0.135,22.864,22,2018996.625,704918,378267.719,322717.094,2,HIGH
1497215520,25.42,36.89,101422.41,123.7,3,107.8,1078.3,1.86,108681.8,0.134,22.858,22,2003463.625,701681.812,376286,323223.031,2,HIGH
1503235520,25.41,36.89,101423.07,123.1,3,107.4,1074.1,1.84,108268.1,0.134,22.839,22,2019398,702556,376731.438,323407.219,2,HIGH
1512265520,25.42,36.87,101423.54,122.9,3,107.2,1072.2,1.83,108751.1,0.134,22.845,22,2008617.25,701413.125,374262.312,321068.062,2,HIGH
1518285520,25.41,36.9,101421.12,123.4,3,107.6,1076.3,1.85,108681.8,0.134,22.833,22,2015392.875,700876.312,374234.688,322258,2,HIGH
1524305520,25.41,36.84,101421.45,124.2,3,108.3,1082.6,1.87,108199.5,0.134,22.832,22,2020200.75,696272.188,375702.406,322671.156,2,HIGH
1533335520,25.42,36.86,101421.59,124.3,3,108.3,1083.2,1.88,107994.1,0.134,22.839,22,2012996.875,704377.062,375092.25,322556.312,2,HIGH
1539355520,25.41,36.87,101422.59,122.1,3,106.6,1066.2,1.81,109730,0.134,22.818,22,2009014.625,697735.062,375258.562,323361.156,2,HIGH
1545375520,25.41,36.88,101421.95,125,3,108.9,1088.8,1.9,107994.1,0.134,22.819,22,2018194.875,699470.125,374704.656,320931.094,2,HIGH
1554405520,25.42,36.85,101419.95,121.9,3,106.4,1063.9,1.8,108820.4,0.134,22.829,22,2016592.875,700943.375,374096.594,322418.594,2,HIGH
1560425520,25.41,36.9,101418.35,123.2,3,107.4,1074.3,1.84,108612.6,0.134,22.809,22,2010605.75,694946.375,374815.344,322235.094,2,HIGH
1566445520,25.4,36.88,101417.88,122.2,3,106.6,1066.1,1.8,108612.6,0.134,22.815,22,2012598,697601.938,374787.688,322579.312,2,HIGH
1575475520,25.42,36.86,101419.77,123.2,3,107.5,1074.5,1.84,107925.8,0.134,22.82,22,2011003.875,702219.562,377344.969,321822.594,2,HIGH
1581495520,25.42,36.85,101420.29,122.9,3,107.2,1071.7,1.83,108751.1,0.134,22.833,22,2019799.25,701345.938,374207.062,323223.031,2,HIGH
1587516520,25.41,36.87,101417.52,126.5,3,110,1100.2,1.95,108268.1,0.134,22.831,22,2031905.5,700407.125,376119.125,321387.906,2,HIGH
1596545520,25.43,36.79,101418.45,123,3,107.3,1072.6,1.83,109659.5,0.134,22.818,22,2015792.75,701077.5,374621.656,321731.031,2,HIGH
1602565520,25.42,36.84,101417.99,124.5,3,108.4,1084.4,1.88,107994.1,0.134,22.827,22,2008617.25,699002.312,375785.719,322625.219,2,HIGH
1608585520,25.42,36.82,101418.65,124.2,3,108.2,1082,1.87,108612.6,0.134,22.824,22,2021004,700340.125,375369.438,321776.812,2,HIGH
1617615520,25.43,36.83,101416.34,126.1,3,109.6,1096.3,1.93,107857.6,0.134,22.834,22,2021405.875,702757.938,375535.875,323200,2,HIGH
1623635520,25.42,36.84,101417.01,125.6,3,109.3,1092.5,1.92,108405.7,0.134,22.832,22,1995974.25,701883.375,374926.094,320201.844,2,HIGH
1629655520,25.42,36.83,101418.16,125.6,3,109.3,1092.6,1.92,108612.6,0.134,22.866,22,2001093.125,704039.312,376091.344,321616.594,2,HIGH
1638685520,25.43,36.84,101416.16,124.8,3,108.7,1086.6,1.89,108474.6,0.134,22.886,22,2012199.25,698001.625,372746.812,321662.375,2,HIGH
1644705520,25.42,36.83,101416.84,123.9,3,108,1079.6,1.86,108820.4,0.134,22.895,22,2013795,698535.062,372691.844,322418.594,2,HIGH
1650745520,25.41,36.85,101418.5,125.2,3,109,1089.7,1.9,108405.7,0.134,22.889,22,2007425.875,700407.125,376007.969,322487.469,2,HIGH
1659775520,25.43,36.82,101416.49,124.6,3,108.4,1084.3,1.88,107994.1,0.134,22.888,22,2009412.25,696139.438,375619.125,321319.344,2,HIGH
1665795520,25.43,36.81,101419.43,126.3,3,109.8,1097.8,1.94,108130.9,0.134,22.881,22,2019398,698935.562,375841.25,322212.156,2,HIGH
1671815520,25.41,36.84,101415.91,125.1,3,108.8,1088.4,1.9,108268.1,0.134,22.872,22,2012598,701010.438,374372.812,321570.844,2,HIGH
1680845520,25.42,36.81,101415.22,125.6,3,109.2,1091.9,1.91,107994.1,0.134,22.842,22,2002672.875,700541.125,375397.156,321159.406,2,HIGH
1686866520,25.41,36.85,101416.38,124.6,3,108.4,1084.1,1.88,108820.4,0.134,22.852,22,1998334,699670.75,373627.594,319701.625,2,HIGH
1692885520,25.4,36.89,101414.14,126.3,3,109.8,1097.8,1.94,108612.6,0.134,22.86,22,1995188.875,695940.375,374815.344,321639.5,2,HIGH
1698905520,25.4,36.89,101414.3,125.3,3,109,1089.6,1.9,108543.6,0.134,22.864,22,2005443,699537,374317.562,320247.344,2,HIGH
1707935520,25.41,36.88,101415.08,126.7,3,110.1,1100.5,1.95,108268.1,0.134,22.855,22,2009809.875,696205.812,373848.188,322028.75,2,HIGH
1713955520,25.4,36.86,101413.79,125.2,3,108.9,1088.6,1.9,108751.1,0.134,22.86,22,1995581.5,697735.062,374289.938,320839.812,2,HIGH
1719975520,25.41,36.85,101415.58,124.8,3,108.6,1086.1,1.89,108062.5,0.134,22.848,22,2004254.875,696139.438,374787.688,321090.875,2,HIGH
1729005520,25.41,36.86,101414.1,127.6,3,110.8,1107.8,1.98,107517.9,0.134,22.857,22,1991270.375,701883.375,373352.062,320383.969,2,HIGH
1735025520,25.41,36.88,101415.74,125.7,3,109.3,1093,1.92,108820.4,0.134,22.858,22,1986196.875,699403.25,374317.562,322946.938,2,HIGH
1741045520,25.4,36.88,101414.46,126.7,3,110,1100.1,1.95,107994.1,0.134,22.856,22,1990879.25,696405,372170.219,320247.344,2,HIGH
1750075520,25.4,36.87,101413.3,125.3,3,109,1089.8,1.9,108405.7,0.134,22.834,22,2003068.125,695277.438,373655.156,321937.094,2,HIGH
1756095520,25.4,36.88,101415.76,124,3,108,1079.5,1.86,108959.4,0.134,22.818,22,1999515.625,696803.688,373986.188,321113.75,2,HIGH
1762115520,25.39,36.91,101414.64,123.7,3,107.7,1076.6,1.85,108612.6,0.134,22.824,22,1996760.25,701547.5,373186.875,322028.75,2,HIGH
1771145520,25.4,36.9,101413.98,123.6,3,107.6,1075.7,1.84,108889.8,0.134,22.827,22,1999909.75,702085.062,373958.594,320931.094,2,HIGH
1777175520,25.38,36.89,101413.19,125.8,3,109.3,1093.1,1.92,107857.6,0.134,22.823,22,1994011.875,695012.562,372719.312,321456.5,2,HIGH
1783195520,25.38,36.87,101414.5,127,3,110.2,1102.4,1.96,107789.5,0.134,22.824,22,2011003.875,695012.562,374732.344,320703,2,HIGH
1792225520,25.4,36.86,101414.62,125.3,3,108.9,1089.1,1.9,108405.7,0.134,22.813,22,2011800.5,697269.125,374096.594,321593.719,2,HIGH
1798245520,25.4,36.86,101414.95,125,3,108.7,1086.8,1.89,108612.6,0.134,22.813,22,2003859.125,699804.5,374898.406,322189.219,2,HIGH
1804265520,25.39,36.84,101415.46,125.7,3,109.2,1091.9,1.91,108268.1,0.134,22.817,22,2011800.5,699002.312,372636.906,320703,2,HIGH
1813295520,25.4,36.84,101414.95,125.3,3,108.9,1089,1.9,108681.8,0.134,22.834,22,2018194.875,702286.812,373710.312,321410.781,2,HIGH
1819315520,25.39,36.84,101416.11,127.7,3,110.7,1107.4,1.98,107994.1,0.134,22.863,22,1994404.125,699938.375,371704.312,321982.938,2,HIGH
1825335520,25.39,36.86,101416.77,126.7,3,110,1099.7,1.95,108199.5,0.134,22.852,22,2020602.25,694086.625,374538.688,318726.656,2,HIGH
1834365520,25.41,36.8,101415.41,124.3,3,108.1,1080.7,1.87,108199.5,0.134,22.862,22,2002277.75,697935,374898.406,321159.406,2,HIGH
1840385520,25.38,36.85,101414.98,127.3,3,110.4,1104.3,1.97,107925.8,0.134,22.859,22,1992444.5,697935,374372.812,320065.344,2,HIGH
1846405520,25.38,36.86,101416.78,127.3,3,110.4,1104.1,1.97,108336.9,0.134,22.835,22,1997153.375,696139.438,373049.281,321525.125,2,HIGH
1855435520,25.4,36.81,101416.58,126.7,3,110,1099.5,1.95,108612.6,0.134,22.83,22,1998727.75,693096.75,373462.25,319906.156,2,HIGH
1861455520,25.39,36.84,101415.46,126.3,3,109.6,1096.2,1.93,108130.9,0.134,22.83,22,1986196.875,692701.312,373131.844,320794.219,2,HIGH
1867475520,25.38,36.81,101415.8,126.7,3,110,1099.9,1.95,108543.6,0.134,22.84,22,1994796.5,691517.25,373737.875,321045.219,2,HIGH
1876505520,25.4,36.84,101417.23,128,3,110.9,1109.4,1.99,108268.1,0.134,22.836,22,1990488.375,698001.625,373296.969,321182.25,2,HIGH
1882525520,25.38,36.87,101416.62,129.1,3,111.8,1117.8,2.03,107789.5,0.134,22.818,22,1982310,696338.562,375397.156,320429.5,2,HIGH
1888545520,25.37,36.88,101417.3,128.7,3,111.5,1114.8,2.02,107925.8,0.134,22.799,22,2000698.5,695012.562,375757.938,321548,2,HIGH
1897575520,25.39,36.87,101418.09,125.5,3,109,1089.8,1.9,108405.7,0.134,22.79,22,1994404.125,695409.938,375952.375,321731.031,2,HIGH
1903605520,25.38,36.85,101418.1,126.5,3,109.8,1097.9,1.94,108474.6,0.134,22.789,22,1995581.5,697202.625,373765.469,321525.125,2,HIGH
